"","match_api_id","trailing5_home","trailing5_away","h2h","trailing10_home","trailing10_away","home_bet_avg","away_bet_avg","tie_bet_avg","bet_avg_winner","bet_vote"
"14246",1028652,0.5,1,0.4,0.75,0.714285714286,2.40555555556,2.73388888889,3.34444444444,"home","home"
"14247",1028653,0.666666666667,0.25,0.333333333333,0.666666666667,0.444444444444,1.65222222222,4.76111111111,3.71111111111,"home","home"
"14248",1028685,0.75,0.666666666667,1,0.857142857143,0.571428571429,1.20888888889,11.8333333333,5.81111111111,"home","home"
"14249",1028688,0.75,0,0.714285714286,0.857142857143,0.142857142857,1.50333333333,5.77222222222,4.08111111111,"home","home"
"14250",1028689,0.25,0.2,0.6,0.5,0.222222222222,1.57666666667,5.15,3.87777777778,"home","home"
"14251",1028690,0.2,0.25,0.666666666667,0.333333333333,0.285714285714,1.27444444444,9.83333333333,5.13888888889,"home","home"
"14252",1028691,0.75,0.333333333333,0.142857142857,0.555555555556,0.714285714286,3.93666666667,1.82222222222,3.57222222222,"away","away"
"14253",1028695,0.75,1,0,0.625,0.833333333333,3.02222222222,2.21111111111,3.39444444444,"away","away"
"14254",1028696,0.2,0.4,0,0.125,0.333333333333,1.62444444444,4.96111111111,3.73888888889,"home","home"
"14255",1028698,0.75,0.666666666667,1,0.833333333333,0.666666666667,1.38666666667,7.11111111111,4.44222222222,"home","home"
"14256",1028702,0.5,0.666666666667,0.25,0.444444444444,0.428571428571,1.96666666667,3.5,3.48888888889,"home","home"
"14257",1028477,0.75,0.6,0.333333333333,0.875,0.666666666667,1.76555555556,4.18333333333,3.53888888889,"home","home"
